valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;tipo;suite;academia;varanda;transporte;salao;planejado;acabamento
1650000;Apartamento na Rua Bela Cintra (Consolação)!!    Itens da área de lazer:   Solarium   SPA | Espaço descanso | Sauna   Piscina Adulto, infantil, deck molhado   Brinquedoteca   Salão...;Rua Bela Cintra; Consolação;2;2;2;100;0;0;Nenhuma;2;0;0;0;0;1;0;0
130000;Sala com 53,60m2, em prédio comercial, região central de Campinas, wc, copa, geladeira, mesas e cadeiras,01 vaga de garagem para locação, excelente localização.;Centro; Campinas;1;1;1;53;58;620;Nenhuma;9;0;0;0;0;0;0;0
423000;LINDO APARTAMENTO EM GUARULHOS !!! Apartamento de 59m2 com uma vaga de garagem fixa e coberta no 1° subsolo, 02 dormitórios, sendo 01 suíte, banheiro social, varanda gourmet com ch...;Rua Antonieta; Picanço;2;1;1;58;200;430;Nenhuma;2;1;0;1;0;0;0;0
342000;Excelente Apartamento a Venda no Residencial Trentino em Jundiai SP.    2 dormitórios   Acabamento sofisticado e todo planejado com os moveis feitos pela Idelli   Sacada fechada co...;Avenida Bento do Amaral Gurgel; Vila Nambi;2;1;1;50;500;250;Nenhuma;2;0;0;1;0;0;1;1
750000;Sobrado   totalmente isolado, são 2 lotes   construção excelente no MEIO do TERRENO!Rua Tranquila, próximo do comercio e todas as facilidades.  ;Rua Aristides Bocci; Jardim Patente;4;6;4;244;0;0;Nenhuma;8;0;0;0;0;0;0;0
333200;Sala comercial muito bem localizada em torre única com toda infraestrutura para montar o seu escritório ou consultório. Conta com 1 vaga, 12 pavimentos tipo, 6 unidades por andar....;Tucuruvi; São Paulo;1;1;1;37;0;403;Nenhuma;9;0;0;0;0;0;0;0
330000;Ótimo apartamento, 62 metros quadrados, 2º andar, 2 dormitórios, sala 2 ambientes com lavabo, cozinha planejada, banheiro, área de serviço, 1 vaga.  Lazer: piscina, playground, sal...;Avenida Joaquina Ramalho; Vila Guilherme;2;1;1;62;0;770;Nenhuma;2;0;0;0;1;0;1;0
1650000;"3 Suítes sendo 1 máster;  Living;  Lavabo;  Cozinha;  Área de serviço;  Sacada com churrasqueira;  Acabamento em gesso;  Piso em porcelanato;  Gás central;  3 Vagas de garagem;   S...";Rua 302; Meia Praia;3;3;3;138;0;0;Destaque;9;1;0;1;0;0;0;1
800000;"Sobrado em condomínio fechado a 500m do metro Saúde; com 2 dormitórios, 1 banheiro, 1 lavabo e cozinha ampla com armários; piso cerâmico na casa toda. Edícula nos fundos com quarto...";Rua Mauro; Saúde;2;2;3;110;23;0;Nenhuma;6;0;0;0;1;0;0;1
470000;Casa 400m² Jardim Lindomar Itanhaem/SP. 3 dormitórios, sala com tv e escritório, cozinha, 2 WC sociais, área de serviço, varanda e duas entradas, 5 vagas. à 350 metros da praia, co...;Jardim Lindomar; Itanhaém;3;5;2;400;0;0;Nenhuma;6;0;0;1;1;0;0;0
332500;Lindo apto novo!!! Rico em detalhes, piso laminado, varanda ampla que você pode colocar uma churrasqueira, rua tranquila e bem ao lado do Extra Freguesia, de fácil acesso a margina...;Freguesia do Ó; São Paulo;2;1;1;47;0;100;Nenhuma;2;0;0;1;0;0;0;0
330000;Maria Cristina   1 Dormitório   Santana   Apartamento Reformado   Não possui vaga de garagem   Bem arejado e com localizacão privilegiada   Agende sua visita !     More a poucos me...;Rua Conselheiro Saraiva; Santana;1;0;1;60;0;250;Nenhuma;2;0;0;0;0;0;0;0
850000;O APARTAMENTO: Sala ampla para 03 ambientes , 04 quartos com armários, sendo 01 suíte e banho social, cozinha repleta de armários, área de serviços independente, dce.  O EDÍFICIO:...;Rua Emílio de Vasconcelos Costa; Cruzeiro;4;3;2;126;6577;724;Nenhuma;2;1;0;0;0;0;0;0
930000;Belíssima casa plana na Cidade Alpha, que conta com: 3 suítes com closets Sala de estar e jantar Lavabo 4 vagas de garagem CASA PROXIMA A PRAÇA  POSSO TE APRESENTAR A SUA FUTURA CA...;; Eusébio;3;4;3;175;0;400;Nenhuma;6;1;0;0;0;0;0;0
930000;Belíssima casa plana na Cidade Alpha, que conta com: 3 suítes com closets Sala de estar e jantar Lavabo 4 vagas de garagem CASA PROXIMA A PRAÇA  POSSO TE APRESENTAR A SUA FUTURA CA...;; Eusébio;3;4;3;173;0;400;Nenhuma;6;1;0;0;0;0;0;0
300000;"Sítio de 3.500m² plano à venda em Cachoeiras de Macacu. (Referência: S341)  Sítio de 3.500m² com casa sede de 2 quartos, sala ampla, cozinha, banheiro social; suíte externa em fase...";RJ-116; Agro Brasil;2;0;1;3500;0;0;Super destaque;6;1;0;0;0;0;0;0
1080000;11/02 AROEIRA   CASA TERREA EM CONDOMINIO FECHADO PARA VENDA EM RIBEIRAO PRETO Conta com 3 Suite sendo uma Master, Sala 2 ambientes, Lavabo, Cozinha, Area de Servico, Armarios Comp...;Condomínio Aroeira; Ribeirão Preto;3;4;5;211;0;700;Super destaque;6;1;0;0;0;0;0;0
1223000;Lindo Apartamento, Novo com 200m² de Área útil. 4 Dormitórios ( 2 ou 3 suítes), 1 Elevador Privativo, Sala 2 ambientes, Cozinha, Área de serviço, Espaço gourmet muito espaçoso, Lav...;Rua Luciana Mara Ignácio; Jardim Botânico;4;3;5;200;0;1200;Super destaque;2;1;0;0;0;0;0;0
580000;Cobertura para Venda no bairro Vila Scarpelli, localizado na cidade de Santo André / SP.     Com 2 dormitórios, sendo 1 suíte com sacada, sala ampla para 2 ambientes, cozinha com a...;Vila Scarpelli; Santo André;2;2;3;140;70;50;Nenhuma;2;1;0;1;0;0;0;0
970000;"Loft: Apto Vila Olímpia | 2 Quartos | 75 m² | Cond: R$1000.00 | 1Vaga  Clique em ""Contatar Anunciante"", e receba o link por whatsapp para agendar sua visita totalmente online no no...";Rua Doutor Eduardo de Souza Aranha; Vila Nova Conceição;2;1;2;75;69;1000;Nenhuma;2;0;0;0;0;0;0;0
1320046;Apartamento à Venda, 76m² por R$ 1,320,046. Vila Mariana   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!   B...;Rua Doutor Fabrício Vampré; Vila Mariana;2;1;2;76;0;0;Nenhuma;2;0;0;0;0;0;0;0
350000;Condomínio Reserva Santa Mônica   Itupeva/SP. AT: 800m² Privativos. Lote com estudo topográfico já efetuado e pronto para construir. Condomínio completo com Segurança e Portaria 24...;Centro; Itupeva;1;0;1;800;120;450;Nenhuma;8;0;0;0;0;0;0;0
395000;Excelente Apartamento com sala para 02 ambientes com teto rebaixado em gesso e piso em tábua corrida, 03 quartos com piso em tábua corrida, sendo 02 com armários e uma suíte, banho...;Dona Clara; Belo Horizonte;3;1;1;91;0;200;Nenhuma;2;1;0;0;0;0;0;1
490000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rodovia dos Imigrantes; Campanário;2;1;1;49;109;350;Nenhuma;9;0;0;0;0;0;0;0
390000;OPORTUNIDADE IMPERDÍVEL!!!!!!  PROCURA O IMÓVEL DOS SEUS SONHOS? ACABOU DE ENCONTRAR!!!!  Excelente apartamento em praia grande no bairro Guilhermina, com 85M² de área útil. Conten...;Vila Guilhermina; Praia Grande;2;1;1;85;250;572;Nenhuma;2;0;0;0;0;0;0;0
477000;Ótimo apartamento com 2 dormitórios c/dependência de empregada, living amplo, banheiro com ventilação direta, de frente, claro e arejado, área de serviço, cozinha com balcão c/pia...;Bom Fim; Porto Alegre;2;0;1;77;1200;400;Destaque;2;0;0;0;0;0;0;0
980000;Ensolarado, lazer completo, suíte com banheira de Hidro, condomínio com 3 blocos;Rua Agostinho Rodrigues Filho; Vila Clementino;3;2;4;98;3100;1000;Nenhuma;9;1;0;0;0;0;0;0
582000;Apartamento à Venda, 63m² por R$ 582,000. Vila Guilhermina   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Roberto Valmont Imóv...;Rua Astorga; Vila Guilhermina;3;2;1;63;0;492;Nenhuma;2;0;0;0;0;0;0;0
650000;Sobrado Novo próximo a nova padaria   Exc. localização. 2 ótimos dormitórios com armários embutidos e terraço, wc social , sala para 2 ambientes , lavabo, copa cozinha planejada, c...;Rua Búzios; Jardim França;2;2;2;150;0;0;Nenhuma;9;0;0;1;0;0;1;0
610000;Apartamento à Venda, 85m² por R$ 610,000. Vila Aviação   Bauru/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Pré Reserva Imóveis!   Basta...;Rua Severino Lins; Vila Aviação;2;2;2;85;0;400;Nenhuma;2;0;0;0;0;0;0;0
203420;Apartamento nº 44 semi mobiliado, com 2 dormitórios. Cozinha planejada, área de serviço, sala de estar e jantar integrados. Banheiro social. 1 vaga de garagem.;Cinquentenário; Caxias do Sul;2;1;1;46;0;0;Nenhuma;2;0;0;0;0;0;1;0
848000;Linda Sala toda EQUIPADA para médicos, caso seja essa necessidade. Recepção, 2 salas de atendimento, 2 banheiros e 1 copa.Vista livre, andar alto em condominio comercial junto à in...;Alphaville; Barueri;1;1;2;63;0;600;Nenhuma;9;0;0;0;0;0;0;0
2022000;Espetacular apartamento GARDEN, no bairro Bela Vista!  180m² | 3 dormitórios com suíte | 2 vagas  Semimobiliado, finamente decorado e mobiliado, living 3 ambientes, lareira, espaço...;Rua Pedro Chaves Barcelos; Bela Vista;3;2;3;180;4500;1500;Nenhuma;2;1;0;0;0;0;0;0
322000;2 DORMITÓRIOS EM TRAMANDAÍ   Apto 2 Dorm. + Box.   Link do Whatsapp https://api.whatsapp.com/message/R7MIJILYR2RNL1  Todos os valores estão sujeitos a alterações. Os valores de IPT...;Centro; Tramandaí;2;1;1;80;0;0;Nenhuma;2;0;0;0;0;0;0;0
430000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Barão de Itapagipe; Tijuca;2;1;1;58;57;917;Nenhuma;9;0;0;0;0;0;0;0
2100000;Excelente Casa a Venda no Condomínio Residencial Caledônia em Camboriú/SC.  Casa em construção, com 234m² privativos, dividida em 2 pavimentos, com hall de netrada, 04 suítes (send...;Santa Regina; Camboriú;4;4;5;234;0;0;Nenhuma;6;1;0;0;0;0;0;0
690000;APARTAMENTO DE 2 DORMITÓRIOS, QUARTO DE EMPREGADA, 1 VAGA, PRÉDIO SEM ELEVADOR, BEM CONSERVADO, A 300 METROS DO METRÔ;Rua Pirituba; Mirandópolis;2;1;2;100;165;390;Destaque;2;0;0;0;1;0;0;0
2875529;"Loft: Apto Campo Belo | 3 Quartos | 220 m² | Cond: R$1600.00 | 2Vagas  Clique em ""Contatar Anunciante"", e receba o link por whatsapp para agendar sua visita totalmente online no no...";Rua República do Iraque; ;3;2;4;220;1010;1600;Destaque;2;0;0;0;0;0;0;0
674573;1 DORMITÓRIO NO BAIRRO PETRÓPOLIS  Empreendimento conta com apartamentos de um dormitório de alto padrão no coração do bairro Petrópolis. Vivencie o Melhor.   Todos os valores estã...;Petrópolis; Porto Alegre;1;1;1;48;0;0;Nenhuma;2;0;0;0;0;0;0;0
1940000;APARTAMENTO A VENDA NO jARDINS  PREDIO NOVO , COM ACABAMENTO LINDO E MODERNOS, COM 1 SUITE APARTAMENTO CAPA DE CINEMA, PERTO DA OSCAR FREIRE COM FACILIDADE DE SAIDA PARA IMPORTANTE...;Jardim América; São Paulo;1;1;2;70;1000;1000;Super destaque;2;1;0;0;0;0;0;0
8500000;Segunda Quadra da Praia do Leblon, a 50 metros da Praia, Linda Cobertura Alto Luxo reformada a muito pouco tempo, feito por uma Construtora de Altíssimo Padrão e um Escritório de A...;Leblon; Rio de Janeiro;3;3;4;240;0;4500;Super destaque;2;0;0;0;1;0;0;0
5800000;Casa com piscina, frente para a Praça Gastão Vidigal, com linda vista. Aconchegante e rica em armários. Rua tranquila e próxima a restaurantes, lojas, supermercados e shoppings. Ex...;Rua Laerte Assunção; Jardim Paulistano;3;1;4;355;0;0;Super destaque;6;0;0;0;0;0;0;0
500000;MARACANÃ   PRAIA GRANDE   OPORTUNIDADE  COMPOSIÇÃO DO IMÓVEL: 2 dormitórios, sendo 1 suíte, sala com terraço, cozinha, área de serviço e banheiro social. Área privativa: 82,22 m² 1...;Maracanã; Praia Grande;2;1;1;82;0;0;Nenhuma;9;1;0;1;0;0;0;0
480000;Apartamento à Venda, 50m² por R$ 480,000. Brás   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Revenda Chucri!   Basta preenche...;Brás; São Paulo;2;1;1;50;140;400;Nenhuma;2;0;0;0;0;0;0;0
581210;NBKT   NOBILITARE oferta para VENDA, Apartamento JK, no bairro Jardim Botânico, em Porto Alegre, com 1 dormitório(s), 2 vaga(s) de garagem, com área privativa de 45.46 m² e área to...;Jardim Botânico; Porto Alegre;1;2;1;45;0;0;Nenhuma;2;0;0;0;0;0;0;0
245000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Menino Deus, em Porto Alegre, com 2 dormitório(s), 1 vaga(s) de garagem, com área privativa de 41.00 m² e área total de...;Menino Deus; Porto Alegre;2;1;1;41;0;0;Nenhuma;2;0;0;0;0;0;0;0
569000;Apartamento 2 dormitórios, 1 suíte, sala de estar e jantar, banheiro social, cozinha americana com churrasqueira, 1 vaga dupla, 62,53m². Prédio com Piscina, salão de festa, fitness...;Jardim do Salso; Porto Alegre;2;2;2;63;0;0;Nenhuma;2;1;0;0;0;1;0;0
748000;Apartamento à Venda, 85m² por R$ 748,000. Cerqueira César   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Stefanelli & Costa Ne...;Rua Dona Antônia de Queirós; Cerqueira César;2;1;2;85;100;820;Nenhuma;2;0;0;0;0;0;0;0
450000;Por favor, entre em contato com Francisco e informe o nosso codigo 67624.  Os valores descritos neste anuncio poderao sofrer alteracoes conforme solicitacao do proprietario.  Este...;Rua Vergueiro; Paraíso;1;1;1;45;0;835;Nenhuma;9;0;0;0;0;0;0;0
790000;Apartamento à Venda, 61m² por R$ 790,000. Jardim Paulista   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!...;Avenida Brigadeiro Luís Antônio; Jardim Paulista;2;1;1;61;267;731;Nenhuma;2;0;0;0;0;0;0;0
790000;Apartamento à Venda, 61m² por R$ 790,000. Jardim Paulista   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Lares e Andares Imóve...;Avenida Brigadeiro Luís Antônio; Jardim Paulista;2;1;1;61;267;731;Nenhuma;2;0;0;0;0;0;0;0
799000;O apartamento está localizado no bairro Jardim das Indústrias tem 100 metros quadrados com 3 quartos sendo 1 suíte e 2 banheiros. Possui academia, espaço gourmet, área verde de jar...;Jardim das Indústrias; São José dos Campos;3;2;2;122;0;0;Nenhuma;2;1;1;0;1;0;0;0
380000;•Área construída de 77,81m²  •Área total de terreno de 125,55m²  •02 Suítes com sacada   •Sala e cozinha conjugada   •Área de serviço  •Lavabo  •Terreno plano com os fundos para ár...;Potecas; São José;2;1;1;77;0;0;Nenhuma;8;1;0;1;0;0;0;0
570000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Central Parque, em Porto Alegre, com 1 dormitório(s), 2 vaga(s) de garagem, com área privativa de 58.29 m² e área total...;Central Parque; Porto Alegre;1;2;1;58;80;650;Nenhuma;2;0;0;0;0;0;0;0
820000;SOBRADO   RUDGE RAMOS / SBC Ref. 62079 R$ 820.000,00 03 SUITES C/ CLOSET VARANDA E HIDRO   SALA   COZINHA PLANEJADA   05 WCS   AREA DE SERVIÇO   04 VAGAS   250 M² AC   PRECISA DE R...;Rua Senador César Vergueiro; Rudge Ramos;3;4;5;250;0;0;Nenhuma;9;1;0;1;0;0;1;0
720000;Estuda permuta. Area gourmet. Piscina em T.;Jardim Aeroporto; Marília;2;4;2;250;0;0;Nenhuma;9;0;0;0;0;0;0;0
580000;Vendo lindo apartamento de 3 quartos (86m2) , 1 suíte c/varanda exclusiva e 2 qtos compartilhando suite canadense3 banheiros, sendo 1 suite, 1 canadense e 1 socialArmários cozinha,...;Rua Silvia Pozzano; Recreio Dos Bandeirantes;3;1;1;86;2219;935;Nenhuma;2;1;0;1;0;0;0;0
298000;Apartamento semimobiliado em região central de Caxias do Sul, conta com 01 dormitório, sala, cozinha, área de serviço, 01 banheiro, sacada, elevador, 01 vaga de garagem e salão de...;Nossa Senhora de Lourdes; Caxias do Sul;1;0;1;49;612;200;Nenhuma;2;0;0;1;0;1;0;0
680000;NBKT   NOBILITARE oferta para VENDA, Casa, no bairro Sarandí, em Porto Alegre, com 3 dormitório(s), 5 vaga(s) de garagem, com área privativa de 220.00 m² e área total de 310.00 m²....;Sarandi; Porto Alegre;3;5;4;220;0;0;Nenhuma;6;0;0;0;0;0;0;0
1445000;"Alto padrão, construtora de confiança; EMPREENDIMENTO 01 Torre; 02 Apartamentos por andar; Revestimento externo totalmente pastilhado; Hall de entrada mobiliado; Guarita 24h; 03 El...";Rua 236; Meia Praia;3;3;4;115;0;0;Nenhuma;2;0;0;0;0;0;0;0
253000;12789 CORTE REAL IMÓVEIS VENDE APARTAMENTO 2 dormitórios, vaga garagem, Avenida Teresópolis, Bairro Teresópolis, impecável, living dois ambientes, com muita luz natural, todo em pi...;Teresópolis; Porto Alegre;2;1;1;48;0;0;Nenhuma;2;0;0;0;0;0;0;0
125000;VILA NOBRE   LOTEAMENTO FAZENDA RIO PRETO.Terreno residencial c/ área de 321,34 m²., esquina.;Rua José Duarte Silva; Fazenda Rio Preto;1;0;1;321;878;0;Nenhuma;5;0;0;0;0;0;0;0
600000;Edificio Ferrara, 126,30m², 3 suites, Aldeota  3 suítes, sendo 1 master com closet,  Lavabo,  Gabinete,  Despensa,  Wc de serviço,  Sala estar e jantar em L,  Móveis fixos,  Piso g...;Rua José Vilar; Aldeota;3;2;4;126;183;1000;Nenhuma;9;1;0;0;0;0;0;0
2490000;Apartamento a venda no Jardim América, totalmente reformado, 175 m², 3 dormitórios, 1 suíte, cozinha integrada na sala, ar condicionado em todos os ambientes, janelas chão teto, mu...;Alameda Franca; Jardim América;3;2;4;175;600;2500;Super destaque;2;1;0;0;0;0;0;0
959000;"3 Suítes;  Living;  Lavabo;  Cozinha;  Área de serviço;  Sacada com churrasqueira;  Acabamento em gesso;  Piso em porcelanato;  Gás central;  3 Vagas de garagem (n° 24 dupla e n° 4...";Rua 266; Meia Praia;3;3;3;125;0;0;Super destaque;9;1;0;1;0;0;0;1
340000;Apartamento 2 dormitórios 1 suíte 1 vaga. Lazer completo, Excelente localização, fica no bairro Vila Hortolândia, uma das regiões mais valorizadas e procuradas de Jundiaí, possuí u...;Rua Itirapina; Vila Hortolândia;2;1;2;56;0;4300;Super destaque;2;1;0;0;0;0;0;0
2000000;Casa térrea maravilhosa no condomínio CYRELA DOS BURITIS  Obra em fase final de acabamento  Terreno 485 M2 Área construída 256 M2 3 suítes, sendo uma master com closet  Escritório...;Avenida Landscape; Jardim Sul;6;2;3;256;0;0;Destaque;6;1;0;0;0;0;0;0
590000;Apartamento no Condomínio Alvorada para Venda no bairro Terra Nova, localizado na cidade de Cuiabá / MT.     Mobiliado     Com 3 dormitórios, sendo 1 suíte, possui 2 banheiros, 2 v...;Rua K; Terra Nova;3;2;2;72;0;450;Nenhuma;2;1;0;0;0;0;0;0
670000;Casa com 3 dormitórios, sala, cozinha, 3 banheiros, 2 vagas de garagem.;Rua João Pizarro Gabizo; Santana;3;2;3;147;1024;0;Nenhuma;6;0;0;0;0;0;0;0
890000;Casa de Condomínio residencial para Venda Condomínio Atibaia Park I, Atibaia 3 dormitórios sendo 1 suíte, 2 salas, 1 banheiro, 2 vagas Piscina, churrasqueira Quintal 145,00 m² cons...;Condomínio Atibaia Park I; Atibaia;3;2;1;145;10;340;Nenhuma;3;1;0;0;0;0;0;0
636000;Excelente Oportunidade. Apartamento bem na frente ao Shopping Anália Franco. Região nobre do Jardim Anália Franco. Próximo a toda área comercial no em torno do Tatuapé, Carrão, Aná...;Avenida Regente Feijó; Jardim Anália Franco;3;2;2;68;1300;750;Nenhuma;2;0;0;0;0;0;0;0
165000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Cristal, em Porto Alegre, com 1 dormitório(s), 1 vaga(s) de garagem, com área privativa de 47.62 m² e área total de 54.0...;Cristal; Porto Alegre;1;1;1;47;0;0;Nenhuma;2;0;0;0;0;0;0;0
365000;NBKT   NOBILITARE oferta para Venda, Casa, no bairro Passo Das Pedras, em Porto Alegre, com 3 dormitório(s), 3 vaga(s) de garagem, com área privativa de 80.00 m² e área total de 28...;Passo das Pedras; Porto Alegre;3;3;1;80;311;0;Nenhuma;6;0;0;0;0;0;0;0
40000;terreno no bairro Pouso Alegre com 1000 metros otima localização com poço artesiano e energia 90 mil a vista ou 30 mil e parcela o restante aceitamos moto e carro;Estrada do Pouso Alegre; Pouso Alegre;1;0;1;1000;200;0;Nenhuma;8;0;0;0;1;0;0;0
45000;Venha conhecer nosso terreno em Piracaia   SP, Bairro Pião Terreno com 1000 metros quadrados  Terreno perto das cidades de Bom Jesus dos Perdões, Joanópolis, Igaratá, fácil acesso...;Estrada Municipal André Franco Montoro; Recanto Pouso Alegre;1;0;1;1000;0;0;Nenhuma;8;0;0;0;1;0;0;0
215000;"Loft: Apto Nova Granada | 3 Quartos | 70 m² | Cond: R$250.00 | 1Vaga  Clique em ""Contatar Anunciante"", e receba o link por whatsapp para agendar sua visita totalmente online no nos...";Rua França; Jardim Leblon;3;1;1;70;0;250;Nenhuma;2;0;0;0;0;0;0;0
